"id","doi","title","publication_year","language","type","is_paratext","is_retracted","topic","field","ca_institutions","funder_names","abstract"
"https://openalex.org/W2041509555","https://doi.org/10.1016/j.jacr.2009.01.013","Health Technology Assessment From a Canadian Device Industry Perspective",2009,"en","article",FALSE,FALSE,"Health Systems, Economic Evaluations, Quality of Life","Economics, Econometrics and Finance","McMaster University; Johnson Controls (Canada); St. Joseph’s Healthcare Hamilton; Programs for Assessment of Technology in Health Research Institute","",""
"https://openalex.org/W2034263688","https://doi.org/10.3129/i10-061","A Canadian population-based study of vision problems: Assessing the significance of socioeconomic status",2010,"en","article",FALSE,FALSE,"Ophthalmology and Visual Impairment Studies","Medicine","Toronto Western Hospital; Public Health Ontario","Canadian Institutes of Health Research",""
"https://openalex.org/W2038978684","https://doi.org/10.1111/j.1365-2929.2005.02334.x","Educating doctors in France and Canada: are the differences based on evidence or history?",2005,"en","article",FALSE,FALSE,"Innovations in Medical Education","Medicine","The Wilson Centre; University of Toronto","","BACKGROUND: Despite many economic and political similarities between France and Canada, particularly in their health care systems, there are very significant differences in their systems of medical education. AIM: This work aims to highlight the sociohistorical values of each country that explain these differences by comparing the medical education systems of the 2 countries, including medical schools (teachers, funding), key processes (curriculum, student selection) and quality assurance methods. DISCUSSION: In France, means and processes are standardised and defined at a national level. France has almost no national system of assessment of medical schools nor of students. By contrast, Canada leaves medical schools free to design their medical curricula, select students and appoint teachers using their own criteria. In order to guarantee the homogeneity and quality of graduates, the medical profession in Canada has created independent national organisations that are responsible for accreditation and certification processes. Each country has a set of founding values that partly explain the choices that have been made. In France these include equality and the right to receive free education. In Canada, these include equity, affirmative action and market-driven tuition. CONCLUSION: Many of the differences are more easily explained by history and national values than by a robust base of evidence. There is a constant tension between a vision of education promoted by medical educa"
"https://openalex.org/W2040492759","https://doi.org/10.1111/j.1471-0528.2001.00111.x","Women's views on the practice of prenatal perineal massage",2001,"en","article",FALSE,FALSE,"Pelvic floor disorders treatments","Medicine","University of Ottawa; Université Laval","Medical Research Council; Health Canada; Medical Research Council Canada","OBJECTIVE: To determine how women who practised perineal massage during pregnancy assessed the technique. DESIGN: Observational study within one arm of a randomised controlled trial. SETTING: Five secondary and tertiary care hospitals in the Province of Quebec, Canada. PARTICIPANTS: Among 763 women randomised to the massage arm of a clinical trial of perineal massage during pregnancy, 684 (90%) who completed a questionnaire after delivery. MAIN OUTCOME MEASURES: A 20-item questionnaire completed a few days after birth. The first 18 questions elicited opinions using a 6-point Likert scale. Based on a factor analysis, 17 of these questions were classified into four categories: acceptability of perineal massage (8 items); preparation for birth (4 items); relationship with the partner (2 items); and effect of massage on delivery (3 items). Scores of each scale varied between 1 (highly negative assessment) to 6 (highly positive assessment). The last two questions asked whether women would perform the massage in their next pregnancy and whether they would recommend perineal massage to another pregnant woman. In addition, 262 also provided comments about their experience in the daily diary provided to record compliance during the trial. RESULTS: On average, perineal massage was felt to be quite acceptable [mean (standard deviation) 4.09 (0.93)]. Pain and technical problems reported during the first week or two of massage tended to disappear after a few weeks. Women's assessment of t"
"https://openalex.org/W2133738736","https://doi.org/10.1111/j.1366-9516.2005.00119.x","Present day risk of extinction may exacerbate the lower species richness of dioecious clades",2005,"en","article",FALSE,FALSE,"Plant and animal studies","Agricultural and Biological Sciences","University of Calgary","","ABSTRACT Dioecious clades have been observed to have lower species richness than their non‐dioecious sister groups indicating that dioecious species experience higher extinction rates and (or) lower speciation rates. To determine whether current threats to biodiversity may exacerbate this pattern, we examined the threat to exclusively dioecious families of angiosperms among the 13,013 species of threatened plants included in the IUCN Red List of Threatened Species. When examined phylogenetically, dioecious families had proportionally more species listed than their sister groups. We then examined whether ecological traits correlated with dioecy, namely tropical distribution, woody growth form, and fleshy fruits, are associated with having higher proportions of threatened species. Ignoring breeding system, woody growth form was the only trait that was associated with a greater than expected proportion of threatened species per family. Red‐Listed dioecious families were more likely to have a woody growth form than non‐dioecious families. Woody growth habit is likely contributing to the higher incidence of dioecious species being at risk of extinction but is not solely responsible for the pattern because higher risk within dioecious groups was also apparent in a comparison of exclusively woody sister‐group pairs. Our results indicate that dioecious plants may warrant special attention in conservation practices."
"https://openalex.org/W2027513958","https://doi.org/10.1074/jbc.m112.391722","Modular Dispensability of Dysferlin C2 Domains Reveals Rational Design for Mini-dysferlin Molecules",2012,"en","article",FALSE,TRUE,"Muscle Physiology and Disorders","Biochemistry, Genetics and Molecular Biology","McGill University; Montreal Neurological Institute and Hospital","","Dysferlin is a large transmembrane protein composed of a C-terminal transmembrane domain, two DysF domains, and seven C2 domains that mediate lipid- and protein-binding interactions. Recessive loss-of-function mutations in dysferlin lead to muscular dystrophies, for which no treatment is currently available. The large size of dysferlin precludes its encapsulation into an adeno-associated virus (AAV), the vector of choice for gene delivery to muscle. To design mini-dysferlin molecules suitable for AAV-mediated gene transfer, we tested internally truncated dysferlin constructs, each lacking one of the seven C2 domains, for their ability to localize to the plasma membrane and to repair laser-induced plasmalemmal wounds in dysferlin-deficient human myoblasts. We demonstrate that the dysferlin C2B, C2C, C2D, and C2E domains are dispensable for correct plasmalemmal localization. Furthermore, we show that the C2B, C2C, and C2E domains and, to a lesser extent, the C2D domain are dispensable for dysferlin membrane repair function. On the basis of these results, we designed small dysferlin molecules that can localize to the plasma membrane and reseal laser-induced plasmalemmal injuries and that are small enough to be incorporated into AAV. These results lay the groundwork for AAV-mediated gene therapy experiments in dysferlin-deficient mouse models."
"https://openalex.org/W2028599576","https://doi.org/10.1053/j.ajkd.2011.06.024","β-Blockers for Prevention of Sudden Cardiac Death in Patients on Hemodialysis: A Propensity Score Analysis of the HEMO Study",2011,"en","article",FALSE,FALSE,"Heart Failure Treatment and Management","Medicine","University of Manitoba; Seven Oaks General Hospital","National Institutes of Health; National Institute of Diabetes and Digestive and Kidney Diseases; Kidney Foundation of Canada; Canadian Institutes of Health Research; Canadian Society of Nephrology",""
"https://openalex.org/W2124362915","https://doi.org/10.1002/jcaf.20242","Should you outsource accounting and finance?",2006,"en","article",FALSE,FALSE,"Outsourcing and Supply Chain Management","Business, Management and Accounting","HIV Legal Network","","You may not realize it, but the outsourcing of accounting and finance has been going on for a long time. And it's growing at a 10 percent per year pace. The authors discuss the history of this trend and where it's going. © 2006 Wiley Periodicals, Inc."
"https://openalex.org/W2136076162","https://doi.org/10.1111/j.1365-2826.2008.01809.x","Different Forms of Oestrogen Rapidly Upregulate Cell Proliferation in the Dentate Gyrus of Adult Female Rats",2008,"en","article",FALSE,FALSE,"Estrogen and related hormone effects","Biochemistry, Genetics and Molecular Biology","University of British Columbia","Smith and Nephew","Oestrogens are known to exert significant structural and functional effects in the hippocampus of adult rodents. The dentate gyrus of the hippocampus retains the ability to produce neurones throughout adulthood and 17beta-oestradiol has been shown to influence hippocampal neurogenesis in adult female rats. The effects of other oestrogens, such as oestrone and 17alpha-oestradiol, on neurogenesis have not been investigated. The present study aimed to investigate the effects of 17beta-oestradiol, oestradiol benzoate, oestrone, and 17alpha-oestradiol on cell proliferation in ovariectomised adult female rats at two different time points. Young ovariectomised female rats were injected with one of the oestrogens at one of three doses. In Experiment 1, rats were exposed to the hormone for 4 h and, in Experiment 2, rats were exposed to the hormone for 30 min prior to 5-bromo-2-deoxyuridine injection to label proliferating cells and their progeny. We found that young ovariectomised females responded with increased cell proliferation to most oestrogens, except oestradiol benzoate, after 30 min of exposure. However, administration of oestrogens for a longer time interval was ineffective at increasing cell proliferation. After 30 min, 17beta-oestradiol and oestrone increased cell proliferation at low (0.3 microg) and high (10 microg) doses, whereas 17alpha-oestradiol increased cell proliferation at medium (1 microg) and high doses. The results of the present study indicate that different "
"https://openalex.org/W2103875929","https://doi.org/10.1177/1363461513502574","A comparison of the prevalence and risk factors of suicidal ideation and suicide attempts in two American Indian population samples and in a general population sample",2013,"en","article",FALSE,FALSE,"Suicide and Self-Harm Studies","Psychology","University of Manitoba","National Institute of Mental Health; Canadian Institutes of Health Research","The current study aimed to examine whether the prevalence and risk factors for suicidal ideation and attempts differ when comparing two American Indian reservation samples to the U.S. general population. Data were from the baseline nationally representative National Comorbidity Survey (N = 5,877) and the representative American Indian Service Utilization, Psychiatric Epidemiology, Risk and Protective Factors Project (AI-SUPERPFP; N = 3,084). Face-to-face interviews were conducted using the fully structured World Health Organization Composite International Diagnostic Interview. American Indians from these Northern Plains and Southwest tribes appeared significantly less likely to have suicidal thoughts in their lifetime when compared with the general population, odds ratio (OR) of 0.49 (99% CI [0.36, 0.66]) and 0.36 (99% CI [0.25, 0.51]), respectively. However, members of the Northern Plains tribe were more likely to have attempted suicide in their lifetime compared with the general population (OR = 1.96, 99% CI [1.45, 2.65]). Suicide attempts without suicidal ideation were more common in the two American Indian samples than in the general population. In contrast, correlates of suicidal behavior appear quite similar when comparing the groups. Increased attention is needed to determine why rates of ideation and attempts may differ in American Indians when compared with the general population."
"https://openalex.org/W2039154591","https://doi.org/10.1016/j.jfa.2010.12.024","Regularity estimates of solutions to complex Monge–Ampère equations on Hermitian manifolds",2011,"en","article",FALSE,FALSE,"Geometry and complex manifolds","Mathematics","McGill University","McGill University",""
"https://openalex.org/W2120688532","https://doi.org/10.1177/1094670503262955","Exploring How Intangibility Affects Perceived Risk",2004,"en","article",FALSE,FALSE,"Consumer Behavior in Brand Consumption and Identification","Business, Management and Accounting","Université du Québec à Montréal; Wilfrid Laurier University; Concordia University","","Studies have found that product intangibility increases consumers’ perception of risk. However, most of these studies measured the intangibility and perceived risk constructs unidimensionally. The primary objective of this article is to examine the effects of the multiple dimensions of intangibility on the various types of risk. An empirical investigation revealed that, of the three intangibility dimensions, physical intangibility was the least correlated to the consumers’ perception of risk in most situations, whereas mental intangibility and generality had a great impact on most dimensions of perceived risk. However, there were variations in the strength of the relationships between the intangibility dimensions and the risk dimensions when contrasting goods and services, generic products and brands, and online and offline purchase contexts. Theoretical and practical contributions to the service marketing literature are discussed."
"https://openalex.org/W2034742608","https://doi.org/10.1046/j.1460-9568.2003.02769.x","Tonotopic representation of missing fundamental complex sounds in the human auditory cortex",2003,"en","article",FALSE,FALSE,"Neuroscience and Music Perception","Neuroscience","Baycrest Hospital; University of Toronto","","The N1m component of the auditory evoked magnetic field in response to tones and complex sounds was examined in order to clarify whether the tonotopic representation in the human secondary auditory cortex is based on perceived pitch or the physical frequency spectrum of the sound. The investigated stimulus parameters were the fundamental frequencies (F0 = 250, 500 and 1000 Hz), the spectral composition of the higher harmonics of the missing fundamental sounds (2nd to 5th, 6th to 9th and 10th to 13th harmonic) and the frequencies of pure tones corresponding to F0 and to the lowest component of each complex sound. Tonotopic gradients showed that high frequencies were more medially located than low frequencies for the pure tones and for the centre frequency of the complex tones. Furthermore, in the superior-inferior direction, the tonotopic gradients were different between pure tones and complex sounds. The results were interpreted as reflecting different processing in the auditory cortex for pure tones and complex sounds. This hypothesis was supported by the result of evoked responses to complex sounds having longer latencies. A more pronounced tonotopic representation in the right hemisphere gave evidence for right hemispheric dominance in spectral processing."
"https://openalex.org/W2038943650","https://doi.org/10.1074/jbc.m502852200","Truncation of the Lipopolysaccharide Outer Core Affects Susceptibility to Antimicrobial Peptides and Virulence of Actinobacillus pleuropneumoniae Serotype 1",2005,"en","article",FALSE,FALSE,"Microbial infections and disease research","Immunology and Microbiology","Institute for Biological Sciences; Université de Montréal","","We reported previously that the core oligosaccharide region of the lipopolysaccharide (LPS) is essential for optimal adhesion of Actinobacillus pleuropneumoniae, an important swine pathogen, to respiratory tract cells. Rough LPS and core LPS mutants of A. pleuropneumoniae serotype 1 were generated by using a mini-Tn10 transposon mutagenesis system. Here we performed a structural analysis of the oligosaccharide region of three core LPS mutants that still produce the same O-antigen by using methylation analyses and mass spectrometry. We also performed a kinetic study of proinflammatory cytokines production such as interleukin (IL)-6, tumor necrosis factor-alpha, IL1-beta, MCP-1, and IL8 by LPS-stimulated porcine alveolar macrophages, which showed that purified LPS of the parent strain, the rough LPS and core LPS mutants, had the same ability to stimulate the production of cytokines. Most interestingly, an in vitro susceptibility test of these LPS mutants to antimicrobial peptides showed that the three core LPS mutants were more susceptible to cationic peptides than both the rough LPS mutant and the wild type parent strain. Furthermore, experimental pig infections with these mutants revealed that the galactose (Gal I) and d,d-heptose (Hep IV) residues present in the outer core of A. pleuropneumoniae serotype 1 LPS are important for adhesion and overall virulence in the natural host, whereas deletion of the terminal GalNAc-Gal II disaccharide had no effect. Our data suggest that "
"https://openalex.org/W2145810103","https://doi.org/10.1111/j.1365-277x.2010.01125.x","Healthy midlife Canadian women: how bone health is considered in their food choice systems",2010,"en","article",FALSE,FALSE,"Bone health and osteoporosis research","Medicine","University of British Columbia","","BACKGROUND: The incidence of osteoporosis is predicted to increase as Western populations age. Diet is considered to be an important modifiable factor in bone health, yet the diets of many women are insufficient in calcium and vitamin D, which comprise two key nutrients for bone health. This focus group study explored ways in which midlife women consider bone health in their personal food choice systems. METHODS: Data were obtained in six audio-recorded focus groups from a total of 36 women from upper, middle and lower income neighbourhoods. Open and axial coding and thematic analysis revealed shared and unique themes across and within the income groups. Use of member checks, peer debriefing, and independent and team data analysis enhanced rigour in the findings. RESULTS: All participants were aware of osteoporosis. Most women idealised making simple food decisions and eating for 'holistic' health, but not specifically for bone health. Most midlife women were not motivated to change their diets, few had deliberately increased their intake of calcium and vitamin D through foods and supplements, and few others had simplified their food decisions. CONCLUSIONS: Midlife women in the present study did not make eating for bone health a priority in their food choice systems. Instead, women wanted to eat for 'holistic' health, and only by implication bone health."
"https://openalex.org/W2045074270","https://doi.org/10.1111/j.1468-0416.2006.00115.x","Price and Volatility Transmission across Borders",2006,"en","article",FALSE,FALSE,"Financial Risk and Volatility Modeling","Economics, Econometrics and Finance","Queen's University","","Over the past forty years, financial markets throughout the world have steadily become more open to foreign investors. With open markets, asset prices are determined globally. A vast literature on portfolio choice and asset pricing has evolved to study the importance of global factors as well as local factors as determinants of portfolio choice and of expected returns on risky assets. There is growing evidence that risk premia are increasingly determined globally. An important outcome of this force of globalization is increased comovement in asset prices across markets. This survey study examines the literature on the dynamics of comovements in asset prices and volatility across markets around the world. The literature began in the 1970s in conjunction with early theoretical developments on international asset pricing models, but it blossomed in the late 1980s and early 1990s with the availability of comprehensive international stock market databases and the development of econometric methodology to model these dynamics."
"https://openalex.org/W2032418001","https://doi.org/10.1002/cncr.20927","Interobserver agreement in the interpretation of anal intraepithelial neoplasia",2005,"en","article",FALSE,FALSE,"Cervical Cancer and HPV Research","Medicine","St. Michael's Hospital; University Health Network; University of Toronto; McMaster University","","BACKGROUND: Anal carcinoma incidence is increasing, and is highest among men with human immunodeficiency virus (HIV) infection who have sex with men. Anal carcinoma and anal intraepithelial neoplasia (AIN) are ascertained on tissue histology, but requires invasive procedures. Screening for AIN using anal cytology was suggested. The authors evaluated agreement on cytologic and biopsy specimens from HIV-positive men undergoing anal carcinoma screening. METHODS: One hundred twenty-nine HIV-positive men with a history of anal-receptive intercourse underwent anal cytology, anoscopy, and biopsy. Four pathologists independently assessed cytology and biopsy specimens and reached consensus for discordant cases. RESULTS: Each pathologist evaluated 120 cytology and 155 biopsy specimens. The weighted kappa value for overall agreement was 0.54 (95% confidence interval [CI], 0.49-0.59) for cytology specimens and 0.59 (95%CI, 0.55-0.63) for biopsy specimens. The median kappa values for pairwise agreement among pathologists and for agreement with consensus were, respectively, 0.69 and 0.77 for cytology and 0.66 and 0.75 for biopsy. At least 3 pathologists were in agreement for 92 (76.7%) cytology and 134 (86.5%) biopsy specimens. Reliability for the Bethesda classification system was at least moderate, except for the cytologic category of atypical squamous cells of undetermined significance (kappa = 0.12). Fourteen of 29 (48.3%) cytology specimens and 36 of 47 (76.6%) biopsy specimens with c"
"https://openalex.org/W2028881202","https://doi.org/10.1002/1098-2760(20001105)27:3<183::aid-mop10>3.0.co;2-f","Scattering at the junction of a coaxial line and an off-centered circular waveguide",2000,"en","article",FALSE,FALSE,"Microwave Engineering and Waveguides","Engineering","University of Waterloo","","This paper presents a rigorous analysis of the scattering at the junction between a coaxial line and an off-centered circular waveguide. The E-field mode-matching matrix is analytically derived in closed form for calculating the scattering matrices of the waveguide junction. Numerical results for the reflection and transmission coefficients of single and cascaded waveguide junctions are presented and discussed. © 2000 John Wiley & Sons, Inc. Microwave Opt Technol Lett 27: 183–187, 2000."
"https://openalex.org/W2110893470","https://doi.org/10.1016/j.ygyno.2011.11.041","Disparities in hospice care among older women dying with ovarian cancer",2011,"en","article",FALSE,FALSE,"Palliative Care and End-of-Life Issues","Medicine","Health Sciences Centre; Institute for Clinical Evaluative Sciences; Sunnybrook Health Science Centre","Maine Medical Center",""
"https://openalex.org/W2029700969","https://doi.org/10.1074/jbc.m109.082073","Temporary Sequestration of Potassium by Mitochondria in Astrocytes",2010,"en","article",FALSE,FALSE,"Neuroscience and Neuropharmacology Research","Neuroscience","University of British Columbia","Canadian Institutes of Health Research","Increases in extracellular potassium concentration ([K(+)](o)), which can occur during neuronal activity and under pathological conditions such as ischemia, lead to a variety of potentially detrimental effects on neuronal function. Although astrocytes are known to contribute to the clearance of excess K(+)(o), the mechanisms are not fully understood. We examined the potential role of mitochondria in sequestering K(+) in astrocytes. Astrocytes were loaded with the fluorescent K(+) indicator PBFI and release of K(+) from mitochondria into the cytoplasm was examined after uncoupling the mitochondrial membrane potential with carbonyl cyanide m-chlorophenylhydrazone (CCCP). Under the experimental conditions employed, transient applications of elevated [K(+)](o) led to increases in K(+) within mitochondria, as assessed by increases in the magnitudes of cytoplasmic [K(+)] ([K(+)](i)) transients evoked by brief exposures to CCCP. When mitochondrial K(+) sequestration was impaired by prolonged application of CCCP, there was a robust increase in [K(+)](i) upon exposure to elevated [K(+)](o). Blockade of plasmalemmal K(+) uptake routes by ouabain, Ba(2+), or a mixture of voltage-activated K(+) channel inhibitors reduced K(+) uptake into mitochondria. Also, reductions in mitochondrial K(+) uptake occurred in the presence of mito-K(ATP) channel inhibitors. Rises in [K(+)](i) evoked by brief applications of CCCP following exposure to high [K(+)](o) were also reduced by gap junction blocker"
"https://openalex.org/W2039616633","https://doi.org/10.1177/13670069050090030501","Contact and contracting Spanish",2005,"en","article",FALSE,FALSE,"Spanish Linguistics and Language Studies","Arts and Humanities","University of Alberta","","This investigation is inspired by an interest in the contact/contracting grammars of heritage speakers of Spanish who have experienced prolonged exposure to English in the United States and, in particular, what their linguistic performance reveals of their knowledge of lexical subclasses and discursive properties associated with ordering of sentential constituents in the Spanish language. Analysis of data obtained for 24 participants on diverse measures of interpretation and production of unergative and unaccusative predicates and Topicalization and Clitic Left Dislocation constructions indicate that while properties of the core syntax (e.g., properties of TP, AgrS, and AgrO) remain robust, properties of the lexico- and discursive-semantic interface may be vulnerable to attrition or respecification."
"https://openalex.org/W2141769660","https://doi.org/10.1016/j.injury.2010.08.035","Survivorship of the native hip joint after percutaneous repair of acetabular fractures in the elderly",2010,"en","article",FALSE,FALSE,"Pelvic and Acetabular Injuries","Medicine","Vancouver General Hospital; University of British Columbia","",""
"https://openalex.org/W2036353959","https://doi.org/10.1118/1.2732032","X‐ray CT dose in normoxic polyacrylamide gel dosimetry",2007,"en","article",FALSE,FALSE,"Advanced Radiotherapy Techniques","Physics and Astronomy","BC Cancer Agency; University of Victoria","Natural Sciences and Engineering Research Council of Canada; U.S. Nuclear Regulatory Commission","This study reports on the effects of x-ray CT dose in CT imaged normoxic polyacrylamide (nPAG) gel dosimeters. The investigation is partitioned into three sections. First, the CT dose absorbed in nPAG is quantified under a range of typical gel CT imaging protocols. It is found that the maximum absorbed CT dose occurs for volumetric imaging and is in the range of 4.6 +/- 0.2 cGy/image. This does scales linearly with image averaging. Second, using Raman spectroscopy, the response of nPAG to CT imaging photon energies (i.e., 120-140 kVp) is established and compared to the well known dose response of nPAG exposed to 6 MV photons. It is found that nPAG exhibits a weaker response (per unit dose) to 140-kVp incident photons as compared to 6 MV incident photons (slopes m6 mv = -0.0374 +/- 0.0006 Gy(-1) and m140 kVp = -0.016 +/- 0.001 Gy(-1)). Finally, using the above data, an induced change in CT number (deltaN(CT)) is calculated for nPAG imaged using a range of gel imaging protocols. It is found that under typical imaging protocols (120-140 kVp, 200 mAs, approximately 16-32 image averages) a deltaN(CT) < 0.2 H is induced in active nPAG dosimeters. This deltaN(CT) is below the current limit of detectability of CT nPAG polymer gel dosimetry. Under expanded imaging protocols (e.g., very high number of image averages) an induced deltaN(CT) of approximately 0.5 H is possible. In these situations the additional polymerization occurring in nPAG due to the imaging process may need to be acc"
"https://openalex.org/W2122338002","https://doi.org/10.1016/j.jhin.2010.04.022","Sequential analysis of uncommon adverse outcomes",2010,"en","article",FALSE,FALSE,"Advanced Statistical Process Monitoring","Decision Sciences","University of Waterloo","",""
"https://openalex.org/W2043106632","https://doi.org/10.7825/2164-6279.1550","Inter-Religious Contexts and Comparative Theology in the Thought of Evelyn Underhill: Symbolic Narratives of Mysticism and the Songs of Kabīr",2013,"en","article",FALSE,FALSE,"Islamic Studies and History","Social Sciences","University of Toronto","","Evelyn Underhill (1875-1941) regards mysticism as the core of religion. All religions include various dimensions: scripture/ mythology, doctrine/ philosophy, ethics/ law, social/institutional features, ritual, material aspects, and personal and communal experience. For Underhill, personal religious experience inspires and influences the development of these other aspects of religion—the heart of which is mysticism. Underhill asserts: “The mystics are the pioneers of the spiritual world” (4); “Mysticism is the art of union with Reality”."
"https://openalex.org/W2106504071","https://doi.org/10.1111/j.1467-9922.2008.00448.x","Segmental Acquisition in Adult ESL Learners: A Longitudinal Study of Vowel Production",2008,"en","article",FALSE,FALSE,"Phonetics and Phonology Research","Psychology","University of Alberta; Simon Fraser University","Social Sciences and Humanities Research Council of Canada","Research on second language (L2) phonetic learning indicates that, even in adults, segmental acquisition remains possible through L2 experience. However, the findings of previous cross‐sectional studies of vowel and consonant learning have proved difficult to interpret. In this longitudinal investigation of 44 recent arrivals in Canada, productions of 10 English vowels in CVC context were elicited at 2‐month intervals and evaluated by trained and untrained listeners. Improved intelligibility was observed, even in the absence of focused instruction on vowels. The results support the proposal that L2 phonetic learning is initially rapid but tends to plateau within a few months. However, this finding is complicated by different learning trajectories across vowels, differential L1 influences, and possible effects of word frequency."
"https://openalex.org/W2127341506","https://doi.org/10.1111/j.1745-6584.2002.tb02551.x","Errors with Small Volume Elastic Seepage Meter Bags",2002,"en","article",FALSE,FALSE,"Groundwater flow and contamination studies","Environmental Science","Western University","","The use of small volume elastic collection bags (condoms) has become popular in seepage meter studies in recent years, despite minimal field or laboratory validation of their use and, specifically, the impact of their elasticity on seepage measurements. A laboratory study was initiated after field results using small elastic collection bags produced seepage data that did not correlate with hydrometric data. The laboratory data demonstrate that condoms undergo significant mechanical relaxation during seepage measurement times typically observed in field settings. Unlike conventional nonelastic collection bags, which mechanically relax over several minutes, the condoms suffered from a slow mechanical relaxation or equilibration. Over nine hours, condoms gained 43 mL of water, approximately 50% of maximum workable volume (between mechanical relaxation effect and elastic limit), under stagnant flow conditions. This long-term equilibration invalidates simple subtraction of equilibration volumes from collection volumes as a correction technique. Previously published studies using flexible small-volume elastic measurement bags (condoms) have not reported a mechanical relaxation effect. Overall, because the condom's small workable volume and inherent variability, we would not recommend any small-volume elastic measurement bags for quantitative seepage measurements."
"https://openalex.org/W2141931904","https://doi.org/10.1016/j.jaad.2008.10.049","Cystic bone lesions in a boy with Darier disease: A magnetic resonance imaging assessment",2009,"en","article",FALSE,FALSE,"Genetic and rare skin diseases.","Biochemistry, Genetics and Molecular Biology","University of British Columbia; BC Children's Hospital","",""
"https://openalex.org/W2118194113","https://doi.org/10.1038/ismej.2010.121","Identity of epibiotic bacteria on symbiontid euglenozoans in O2-depleted marine sediments: evidence for symbiont and host co-evolution",2010,"en","article",FALSE,FALSE,"Microbial Community Ecology and Physiology","Environmental Science","University of British Columbia; Canadian Institute for Advanced Research","Natural Sciences and Engineering Research Council of Canada; Tula Foundation; National Science Foundation","A distinct subgroup of euglenozoans, referred to as the 'Symbiontida,' has been described from oxygen-depleted and sulfidic marine environments. By definition, all members of this group carry epibionts that are intimately associated with underlying mitochondrion-derived organelles beneath the surface of the hosts. We have used molecular phylogenetic and ultrastructural evidence to identify the rod-shaped epibionts of the two members of this group, Calkinsia aureus and B.bacati, hand-picked from the sediments of two separate oxygen-depleted, sulfidic environments. We identify their epibionts as closely related sulfur or sulfide-oxidizing members of the epsilon proteobacteria. The epsilon proteobacteria generally have a significant role in deep-sea habitats as primary colonizers, primary producers and/or in symbiotic associations. The epibionts likely fulfill a role in detoxifying the immediate surrounding environment for these two different hosts. The nearly identical rod-shaped epibionts on these two symbiontid hosts provides evidence for a co-evolutionary history between these two sets of partners. This hypothesis is supported by congruent tree topologies inferred from 18S and 16S rDNA from the hosts and bacterial epibionts, respectively. The eukaryotic hosts likely serve as a motile substrate that delivers the epibionts to the ideal locations with respect to the oxic/anoxic interface, whereby their growth rates can be maximized, perhaps also allowing the host to cultivate a"
"https://openalex.org/W2120122969","https://doi.org/10.5252/g2014n2a2","<i>Eucholoeops</i>Ameghino, 1887 (Xenarthra, Tardigrada, Megalonychidae) from the Santa Cruz Formation, Argentine Patagonia: implications for the systematics of Santacrucian sloths",2014,"en","article",FALSE,FALSE,"Evolution and Paleontology Studies","Earth and Planetary Sciences","University of Toronto","","New well-preserved remains of the megalonychid sloth Eucholoeops Ameghino, 1887 recovered under strict stratigraphic control from late Early Miocene Santa Cruz Formation (c. 19 to 14 Ma; Santacrucian Age), together with analysis of older collections, consideration of intraspecific variation in extinct and extant sloths, and assessment of the validity of the early literature on Santacrucian sloths, permit revision of the status of the numerous species erected for this genus. The current contribution deals with the systematics of E. ingens Ameghino, 1887, but its methodology provides a basis for revision of other Eucholoeops species, as well as other sloth genera recovered from the Santa Cruz Formation. The failure to make progress on the systematics of the Santacrucian taxa since their first description is shown to be due mainly to a combination of the poor quality of many of the specimens, which are often fragmented and incomplete and from older collections, as well as inadequate stratigraphic and geographic control of their recovery, an overly rigid reliance on the early literature that accompanied their descriptions, and lack of consideration for intraspecific variation. A neotype is designated for E. ingens, as the original specimen is no longer available. The species E. latirostris Ameghino, 1891, E. externus Ameghino, 1891, and E. curtus Ameghino, 1894 are considered as junior synonyms of E. ingens."
"https://openalex.org/W2126087706","https://doi.org/10.1111/j.1547-5069.2010.01370.x","Retaining Nurses and Other Hospital Workers: An Intergenerational Perspective of the Work Climate",2010,"en","article",FALSE,FALSE,"Nursing education and management","Nursing","Université de Sherbrooke; McGill University Health Centre; McGill University","Canadian Health Services Research Foundation","PURPOSE: This article describes and compares work climate perceptions and intentions to quit among three generations of hospital workers and nurses. BACKGROUND: Never before in history has the workplace comprised such a span of generations. The current workforce includes three main generations: Baby Boomers (born between 1946 and 1963), Generation X (born between 1964 and 1980), and Generation Y (born between 1981 and 2000). However, very little research has linked turnover among nurses and other healthcare workers to their generational profile. METHOD: A quantitative study with a correlational descriptive design was used. 1,376 hospital workers of the three generations (with 42.1% nurses, 15.6% support staff, 20.1% office employees, and 22.1% health professionals or technicians), employed in a university-affiliated hospital, completed a self-administered questionnaire. They answered the Psychological Climate Questionnaire and a measure of turnover intention. RESULTS: Generation Y hospital workers obtained a significantly lower score on the ""Challenge"" scale than did Baby Boomers. On the ""Absence of Conflict"" and ""Warmth"" scales, the opposite occurred, with Baby Boomers obtaining a significantly lower score than Generation Y respondents. If the nurse job category is taken separately, Generation Y nurses expressed a negative perception of the ""Goal Emphasis"" scale, compared with Baby Boomers. The proportion of Generation Y nurses who intend to quit is almost three times higher"
